User_ID,Date,City,Country,Latitude,Longitude,Sentiment,Message_Full,Message_Preview
User_41467,2025-07-24,London,UK,51.894,-0.3983,Positive,Sending love from London! ❤️ (MsgID: 282),Sending love from London! ❤️ (MsgID: 282)
User_37292,2025-07-24,Dubai,UAE,25.2166,55.4775,Positive,Absolutely love the new features! Great job. (MsgID: 121),Absolutely love the new features! Great job. (MsgI..
User_94825,2025-07-18,Tokyo,Japan,35.4416,139.5759,Negative,I hate the new interface design. (MsgID: 391),I hate the new interface design. (MsgID: 391)
User_49131,2025-12-01,Dubai,UAE,25.2477,55.1433,Neutral,How do I change my profile picture? (MsgID: 223),How do I change my profile picture? (MsgID: 223)
User_50645,2025-08-10,Sydney,Australia,-34.492,152.3427,Neutral,"Update installed, no visible changes. (MsgID: 925)","Update installed, no visible changes. (MsgID: 925)"
User_97231,2025-11-05,Toronto,Canada,43.93,-79.6814,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 467)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_74175,2025-07-08,London,UK,50.9431,0.0178,Negative,Subscription is too expensive for this. (MsgID: 304),Subscription is too expensive for this. (MsgID: 30..
User_83801,2025-07-18,Sydney,Australia,-33.8571,151.4885,Positive,Best application I've used in a while. (MsgID: 374),Best application I've used in a while. (MsgID: 374..
User_65382,2025-08-05,Cape Town,South Africa,-33.5852,17.9143,Neutral,"Just signed up, looking around. (MsgID: 874)","Just signed up, looking around. (MsgID: 874)"
User_66899,2025-07-08,Dubai,UAE,25.1496,55.5073,Neutral,"Hello everyone, new user here. (MsgID: 290)","Hello everyone, new user here. (MsgID: 290)"
User_77284,2025-08-07,Toronto,Canada,44.7774,-80.3033,Positive,Absolutely love the new features! Great job. (MsgID: 141),Absolutely love the new features! Great job. (MsgI..
User_94883,2025-08-26,Mumbai,India,18.4258,71.8751,Neutral,"Update installed, no visible changes. (MsgID: 329)","Update installed, no visible changes. (MsgID: 329)"
User_79111,2026-01-01,Toronto,Canada,43.5823,-79.1697,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 607)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_48103,2025-11-28,Toronto,Canada,44.8903,-79.4503,Positive,Support team was super helpful today. (MsgID: 185),Support team was super helpful today. (MsgID: 185)
User_72601,2025-08-12,Sydney,Australia,-33.7173,151.4875,Neutral,"Just signed up, looking around. (MsgID: 920)","Just signed up, looking around. (MsgID: 920)"
User_49375,2025-03-18,Berlin,Germany,52.9909,13.4597,Neutral,How do I change my profile picture? (MsgID: 800),How do I change my profile picture? (MsgID: 800)
User_48729,2025-05-08,Los Angeles,USA,34.0024,-119.179,Neutral,"Hello everyone, new user here. (MsgID: 537)","Hello everyone, new user here. (MsgID: 537)"
User_15910,2025-01-25,Cape Town,South Africa,-33.4836,19.0009,Positive,Support team was super helpful today. (MsgID: 178),Support team was super helpful today. (MsgID: 178)
User_64135,2025-02-25,Moscow,Russia,55.3775,37.7213,Positive,Support team was super helpful today. (MsgID: 535),Support team was super helpful today. (MsgID: 535)
User_84511,2025-08-26,London,UK,50.5333,0.1459,Neutral,"Update installed, no visible changes. (MsgID: 837)","Update installed, no visible changes. (MsgID: 837)"
User_86751,2025-05-10,Los Angeles,USA,33.9956,-118.5809,Positive,Sending love from Los Angeles! ❤️ (MsgID: 360),Sending love from Los Angeles! ❤️ (MsgID: 360)
User_96714,2025-09-15,London,UK,51.5209,-0.0204,Neutral,"Just signed up, looking around. (MsgID: 216)","Just signed up, looking around. (MsgID: 216)"
User_61505,2025-04-02,Sydney,Australia,-34.1285,151.0974,Negative,Login is broken again... (MsgID: 963),Login is broken again... (MsgID: 963)
User_49013,2025-02-12,New York,USA,40.474,-74.6758,Neutral,Testing the message function. (MsgID: 997),Testing the message function. (MsgID: 997)
User_97852,2025-10-28,Mumbai,India,18.3702,72.9941,Positive,Works perfectly on my new phone. (MsgID: 565),Works perfectly on my new phone. (MsgID: 565)
User_34535,2025-11-16,Sydney,Australia,-34.3101,151.5375,Positive,Sending love from Sydney! ❤️ (MsgID: 449),Sending love from Sydney! ❤️ (MsgID: 449)
User_89174,2025-04-05,Paris,France,49.1257,3.0605,Neutral,"Just signed up, looking around. (MsgID: 864)","Just signed up, looking around. (MsgID: 864)"
User_80041,2025-12-11,Berlin,Germany,52.0289,13.1685,Neutral,"Just signed up, looking around. (MsgID: 544)","Just signed up, looking around. (MsgID: 544)"
User_11743,2025-01-03,New York,USA,40.1302,-73.2597,Neutral,Testing the message function. (MsgID: 219),Testing the message function. (MsgID: 219)
User_63096,2025-12-02,Tokyo,Japan,35.9646,139.4322,Neutral,Testing the message function. (MsgID: 571),Testing the message function. (MsgID: 571)
User_73795,2025-12-03,Los Angeles,USA,33.3047,-118.0775,Positive,Works perfectly on my new phone. (MsgID: 716),Works perfectly on my new phone. (MsgID: 716)
User_98316,2025-11-13,Berlin,Germany,52.6173,13.2169,Positive,Support team was super helpful today. (MsgID: 469),Support team was super helpful today. (MsgID: 469)
User_49669,2025-12-12,Singapore,Singapore,0.9894,104.4487,Neutral,Testing the message function. (MsgID: 923),Testing the message function. (MsgID: 923)
User_35008,2025-03-06,London,UK,50.618,-0.335,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 114)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_13514,2025-01-09,London,UK,51.9403,-0.6312,Neutral,"Update installed, no visible changes. (MsgID: 292)","Update installed, no visible changes. (MsgID: 292)"
User_95162,2025-09-04,Paris,France,48.7227,1.6346,Positive,Works perfectly on my new phone. (MsgID: 248),Works perfectly on my new phone. (MsgID: 248)
User_80593,2025-08-12,Paris,France,48.7931,2.4392,Positive,Works perfectly on my new phone. (MsgID: 978),Works perfectly on my new phone. (MsgID: 978)
User_70742,2025-02-14,Paris,France,48.5952,2.1976,Neutral,Is the server down for maintenance? (MsgID: 888),Is the server down for maintenance? (MsgID: 888)
User_25264,2025-08-31,Tokyo,Japan,35.1322,140.1414,Neutral,Testing the message function. (MsgID: 122),Testing the message function. (MsgID: 122)
User_68361,2025-03-20,Tokyo,Japan,35.0291,139.8026,Neutral,"Update installed, no visible changes. (MsgID: 819)","Update installed, no visible changes. (MsgID: 819)"
User_68918,2025-08-30,Sydney,Australia,-33.8303,150.803,Neutral,"Just signed up, looking around. (MsgID: 980)","Just signed up, looking around. (MsgID: 980)"
User_84636,2025-05-05,Cape Town,South Africa,-33.656,17.8239,Negative,Login is broken again... (MsgID: 401),Login is broken again... (MsgID: 401)
User_11032,2025-07-20,Los Angeles,USA,33.4958,-118.4366,Positive,Absolutely love the new features! Great job. (MsgID: 441),Absolutely love the new features! Great job. (MsgI..
User_64484,2025-11-19,London,UK,50.601,-0.2681,Negative,Error 505 constantly. Please fix. (MsgID: 542),Error 505 constantly. Please fix. (MsgID: 542)
User_88097,2025-09-11,Los Angeles,USA,33.496,-118.8226,Positive,Works perfectly on my new phone. (MsgID: 692),Works perfectly on my new phone. (MsgID: 692)
User_73897,2025-10-11,Singapore,Singapore,1.5325,104.2225,Neutral,Is the server down for maintenance? (MsgID: 137),Is the server down for maintenance? (MsgID: 137)
User_90149,2025-09-06,Sao Paulo,Brazil,-23.1415,-46.8467,Positive,Support team was super helpful today. (MsgID: 705),Support team was super helpful today. (MsgID: 705)
User_17956,2025-09-07,Toronto,Canada,43.666,-78.9103,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 831)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_51399,2025-01-10,Moscow,Russia,56.5924,37.6031,Positive,Best application I've used in a while. (MsgID: 690),Best application I've used in a while. (MsgID: 690..
User_64675,2025-02-02,Moscow,Russia,55.695,38.0414,Positive,Sending love from Moscow! ❤️ (MsgID: 763),Sending love from Moscow! ❤️ (MsgID: 763)
User_94696,2025-03-01,Sydney,Australia,-33.9423,150.7701,Neutral,Testing the message function. (MsgID: 737),Testing the message function. (MsgID: 737)
User_12727,2025-08-18,Mumbai,India,19.7445,72.5171,Neutral,"Update installed, no visible changes. (MsgID: 546)","Update installed, no visible changes. (MsgID: 546)"
User_71504,2025-05-28,Tokyo,Japan,35.7166,139.8381,Negative,Error 505 constantly. Please fix. (MsgID: 296),Error 505 constantly. Please fix. (MsgID: 296)
User_38796,2025-08-13,Mumbai,India,18.982,72.5203,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 619)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_96108,2025-12-17,Cape Town,South Africa,-33.4895,18.5079,Positive,Sending love from Cape Town! ❤️ (MsgID: 716),Sending love from Cape Town! ❤️ (MsgID: 716)
User_61166,2025-03-09,Sydney,Australia,-33.6104,150.7697,Neutral,Is the server down for maintenance? (MsgID: 840),Is the server down for maintenance? (MsgID: 840)
User_57219,2025-12-11,Sao Paulo,Brazil,-23.4853,-47.0583,Negative,Error 505 constantly. Please fix. (MsgID: 852),Error 505 constantly. Please fix. (MsgID: 852)
User_37159,2025-08-30,Dubai,UAE,24.5038,54.9265,Neutral,How do I change my profile picture? (MsgID: 736),How do I change my profile picture? (MsgID: 736)
User_97432,2025-12-20,Berlin,Germany,52.6215,13.0461,Negative,Error 505 constantly. Please fix. (MsgID: 188),Error 505 constantly. Please fix. (MsgID: 188)
User_30488,2025-03-08,Sydney,Australia,-34.2555,150.8909,Neutral,How do I change my profile picture? (MsgID: 304),How do I change my profile picture? (MsgID: 304)
User_64523,2025-09-09,Cape Town,South Africa,-33.988,18.2097,Neutral,"Just signed up, looking around. (MsgID: 912)","Just signed up, looking around. (MsgID: 912)"
User_82984,2025-06-05,Sydney,Australia,-33.1994,151.386,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 314)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_56798,2025-01-10,New York,USA,41.2558,-73.2893,Neutral,Is the server down for maintenance? (MsgID: 367),Is the server down for maintenance? (MsgID: 367)
User_75991,2025-03-23,Toronto,Canada,43.1226,-79.0384,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 947)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_24938,2025-02-02,New York,USA,40.596,-74.1675,Neutral,Is the server down for maintenance? (MsgID: 540),Is the server down for maintenance? (MsgID: 540)
User_39372,2025-04-27,Cape Town,South Africa,-33.7277,18.7575,Neutral,"Just signed up, looking around. (MsgID: 675)","Just signed up, looking around. (MsgID: 675)"
User_56562,2025-05-13,Sydney,Australia,-34.3083,150.5224,Positive,Sending love from Sydney! ❤️ (MsgID: 903),Sending love from Sydney! ❤️ (MsgID: 903)
User_29815,2025-01-24,Dubai,UAE,25.2594,55.281,Positive,Support team was super helpful today. (MsgID: 373),Support team was super helpful today. (MsgID: 373)
User_97750,2025-12-20,Los Angeles,USA,34.3334,-118.4548,Neutral,"Hello everyone, new user here. (MsgID: 718)","Hello everyone, new user here. (MsgID: 718)"
User_69917,2025-12-28,London,UK,51.4581,0.1132,Neutral,"Just signed up, looking around. (MsgID: 548)","Just signed up, looking around. (MsgID: 548)"
User_90028,2025-02-26,Los Angeles,USA,34.9356,-118.4814,Neutral,"Just signed up, looking around. (MsgID: 900)","Just signed up, looking around. (MsgID: 900)"
User_76493,2025-02-22,Cape Town,South Africa,-33.9109,17.8739,Neutral,"Hello everyone, new user here. (MsgID: 142)","Hello everyone, new user here. (MsgID: 142)"
User_36920,2025-03-27,London,UK,51.7486,0.1903,Neutral,"Update installed, no visible changes. (MsgID: 220)","Update installed, no visible changes. (MsgID: 220)"
User_67870,2025-03-22,Mumbai,India,19.2112,72.6408,Neutral,"Update installed, no visible changes. (MsgID: 399)","Update installed, no visible changes. (MsgID: 399)"
User_23014,2025-09-17,Dubai,UAE,25.1613,55.1195,Neutral,Testing the message function. (MsgID: 850),Testing the message function. (MsgID: 850)
User_28058,2025-11-28,Tokyo,Japan,35.855,139.3949,Positive,Sending love from Tokyo! ❤️ (MsgID: 442),Sending love from Tokyo! ❤️ (MsgID: 442)
User_10863,2025-04-14,London,UK,51.6246,-0.6084,Neutral,Testing the message function. (MsgID: 525),Testing the message function. (MsgID: 525)
User_76194,2025-08-31,Paris,France,48.9525,2.5467,Neutral,Is the server down for maintenance? (MsgID: 393),Is the server down for maintenance? (MsgID: 393)
User_64396,2025-02-13,Tokyo,Japan,35.7139,139.2358,Neutral,Is the server down for maintenance? (MsgID: 481),Is the server down for maintenance? (MsgID: 481)
User_29871,2025-11-19,Mumbai,India,19.7122,72.65,Neutral,"Update installed, no visible changes. (MsgID: 351)","Update installed, no visible changes. (MsgID: 351)"
User_39908,2025-09-29,Dubai,UAE,25.4042,55.5723,Negative,I hate the new interface design. (MsgID: 906),I hate the new interface design. (MsgID: 906)
User_70129,2025-08-08,Tokyo,Japan,35.2769,139.8578,Neutral,Testing the message function. (MsgID: 519),Testing the message function. (MsgID: 519)
User_13901,2025-09-22,Los Angeles,USA,33.9382,-117.9876,Neutral,"Update installed, no visible changes. (MsgID: 470)","Update installed, no visible changes. (MsgID: 470)"
User_77809,2025-03-16,Sydney,Australia,-33.6816,150.7412,Positive,Absolutely love the new features! Great job. (MsgID: 834),Absolutely love the new features! Great job. (MsgI..
User_62645,2025-02-13,London,UK,51.2416,-0.5386,Positive,Sending love from London! ❤️ (MsgID: 422),Sending love from London! ❤️ (MsgID: 422)
User_61546,2025-03-26,Dubai,UAE,25.1191,55.6057,Positive,Best application I've used in a while. (MsgID: 162),Best application I've used in a while. (MsgID: 162..
User_29785,2025-01-19,Dubai,UAE,24.4418,55.0514,Neutral,"Update installed, no visible changes. (MsgID: 756)","Update installed, no visible changes. (MsgID: 756)"
User_96554,2025-01-30,Cape Town,South Africa,-33.9484,18.6027,Negative,Error 505 constantly. Please fix. (MsgID: 830),Error 505 constantly. Please fix. (MsgID: 830)
User_99243,2025-06-01,Moscow,Russia,55.2848,37.7078,Neutral,Testing the message function. (MsgID: 511),Testing the message function. (MsgID: 511)
User_51116,2025-10-11,Singapore,Singapore,2.2235,103.8975,Negative,Why is it so slow in Singapore? (MsgID: 838),Why is it so slow in Singapore? (MsgID: 838)
User_90006,2025-01-05,Mumbai,India,19.438,72.8239,Neutral,Is the server down for maintenance? (MsgID: 640),Is the server down for maintenance? (MsgID: 640)
User_94394,2025-12-25,Tokyo,Japan,36.6731,139.5403,Positive,Best application I've used in a while. (MsgID: 556),Best application I've used in a while. (MsgID: 556..
User_91027,2025-10-06,Paris,France,48.8123,2.2356,Neutral,"Hello everyone, new user here. (MsgID: 907)","Hello everyone, new user here. (MsgID: 907)"
User_95033,2025-08-15,Toronto,Canada,42.8648,-79.5818,Neutral,"Update installed, no visible changes. (MsgID: 453)","Update installed, no visible changes. (MsgID: 453)"
User_14845,2025-04-12,Sao Paulo,Brazil,-23.84,-46.8382,Neutral,Is the server down for maintenance? (MsgID: 186),Is the server down for maintenance? (MsgID: 186)
User_26515,2025-06-21,Moscow,Russia,55.1851,37.645,Positive,Best application I've used in a while. (MsgID: 842),Best application I've used in a while. (MsgID: 842..
User_22166,2025-10-04,Moscow,Russia,55.47,37.6786,Positive,Sending love from Moscow! ❤️ (MsgID: 318),Sending love from Moscow! ❤️ (MsgID: 318)
User_54657,2025-10-10,Moscow,Russia,56.0839,37.9442,Neutral,Is the server down for maintenance? (MsgID: 633),Is the server down for maintenance? (MsgID: 633)
User_13655,2025-11-22,Dubai,UAE,25.0932,56.0921,Neutral,How do I change my profile picture? (MsgID: 123),How do I change my profile picture? (MsgID: 123)
User_41632,2025-10-04,Dubai,UAE,25.2486,55.1042,Neutral,"Hello everyone, new user here. (MsgID: 364)","Hello everyone, new user here. (MsgID: 364)"
User_76227,2025-06-05,Los Angeles,USA,33.1559,-118.2414,Positive,Works perfectly on my new phone. (MsgID: 532),Works perfectly on my new phone. (MsgID: 532)
User_92180,2025-01-31,London,UK,52.0583,0.2802,Negative,Why is it so slow in London? (MsgID: 365),Why is it so slow in London? (MsgID: 365)
User_95322,2025-07-01,Moscow,Russia,56.2294,37.3405,Neutral,"Just signed up, looking around. (MsgID: 148)","Just signed up, looking around. (MsgID: 148)"
User_10683,2025-08-18,London,UK,51.5372,0.2825,Neutral,Is the server down for maintenance? (MsgID: 686),Is the server down for maintenance? (MsgID: 686)
User_86230,2025-06-23,Sydney,Australia,-33.2535,151.4015,Negative,Login is broken again... (MsgID: 924),Login is broken again... (MsgID: 924)
User_79899,2026-01-01,Cape Town,South Africa,-33.9052,18.7131,Neutral,"Update installed, no visible changes. (MsgID: 781)","Update installed, no visible changes. (MsgID: 781)"
User_49216,2025-11-01,Los Angeles,USA,33.689,-118.2594,Neutral,How do I change my profile picture? (MsgID: 458),How do I change my profile picture? (MsgID: 458)
User_98137,2025-12-08,Berlin,Germany,52.1857,13.8439,Positive,Works perfectly on my new phone. (MsgID: 686),Works perfectly on my new phone. (MsgID: 686)
User_42457,2026-01-01,Tokyo,Japan,35.5397,139.8641,Neutral,Testing the message function. (MsgID: 632),Testing the message function. (MsgID: 632)
User_35238,2025-06-17,London,UK,51.5814,0.0533,Neutral,"Hello everyone, new user here. (MsgID: 696)","Hello everyone, new user here. (MsgID: 696)"
User_29209,2025-07-04,Los Angeles,USA,33.6234,-117.7228,Positive,Best application I've used in a while. (MsgID: 200),Best application I've used in a while. (MsgID: 200..
User_22091,2025-08-06,Singapore,Singapore,0.8175,104.3545,Positive,Best application I've used in a while. (MsgID: 183),Best application I've used in a while. (MsgID: 183..
User_38152,2025-08-06,New York,USA,40.7348,-74.1966,Neutral,How do I change my profile picture? (MsgID: 587),How do I change my profile picture? (MsgID: 587)
User_78977,2025-02-09,Sydney,Australia,-33.3803,151.2629,Positive,Sending love from Sydney! ❤️ (MsgID: 793),Sending love from Sydney! ❤️ (MsgID: 793)
User_61744,2025-10-29,Sao Paulo,Brazil,-24.0692,-46.8962,Neutral,"Hello everyone, new user here. (MsgID: 631)","Hello everyone, new user here. (MsgID: 631)"
User_93422,2025-05-16,Los Angeles,USA,34.1579,-118.2598,Neutral,"Hello everyone, new user here. (MsgID: 610)","Hello everyone, new user here. (MsgID: 610)"
User_64646,2025-08-14,Sao Paulo,Brazil,-23.3911,-46.5351,Positive,Works perfectly on my new phone. (MsgID: 601),Works perfectly on my new phone. (MsgID: 601)
User_26662,2025-03-25,Los Angeles,USA,33.9871,-118.5922,Negative,Login is broken again... (MsgID: 617),Login is broken again... (MsgID: 617)
User_77264,2025-12-31,Sydney,Australia,-33.2103,152.2259,Positive,Best application I've used in a while. (MsgID: 232),Best application I've used in a while. (MsgID: 232..
User_37871,2025-09-28,Los Angeles,USA,34.1454,-118.5309,Negative,App crashes when I try to upload photos. (MsgID: 811),App crashes when I try to upload photos. (MsgID: 8..
User_30557,2025-08-31,Sydney,Australia,-33.619,150.7689,Positive,Absolutely love the new features! Great job. (MsgID: 864),Absolutely love the new features! Great job. (MsgI..
User_63558,2025-07-09,Moscow,Russia,55.3024,37.7573,Neutral,"Just signed up, looking around. (MsgID: 716)","Just signed up, looking around. (MsgID: 716)"
User_47957,2025-03-03,London,UK,51.3695,-0.8766,Neutral,Is the server down for maintenance? (MsgID: 685),Is the server down for maintenance? (MsgID: 685)
User_58688,2025-09-25,New York,USA,40.9265,-74.2967,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 220)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_73691,2025-07-11,Berlin,Germany,52.1384,13.5863,Neutral,Is the server down for maintenance? (MsgID: 401),Is the server down for maintenance? (MsgID: 401)
User_87283,2025-03-15,New York,USA,40.63,-74.4184,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 902)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_38256,2025-01-25,Sao Paulo,Brazil,-23.889,-46.28,Negative,Why is it so slow in Sao Paulo? (MsgID: 390),Why is it so slow in Sao Paulo? (MsgID: 390)
User_81766,2025-09-08,Tokyo,Japan,35.6304,139.7094,Neutral,"Just signed up, looking around. (MsgID: 225)","Just signed up, looking around. (MsgID: 225)"
User_73068,2025-02-04,Mumbai,India,18.9947,72.5688,Neutral,"Just signed up, looking around. (MsgID: 527)","Just signed up, looking around. (MsgID: 527)"
User_54279,2025-06-08,Cape Town,South Africa,-33.4562,19.0233,Positive,Support team was super helpful today. (MsgID: 563),Support team was super helpful today. (MsgID: 563)
User_89391,2025-07-13,Dubai,UAE,24.8755,55.1696,Neutral,Testing the message function. (MsgID: 954),Testing the message function. (MsgID: 954)
User_70415,2025-03-12,Tokyo,Japan,36.4236,139.6642,Positive,Support team was super helpful today. (MsgID: 751),Support team was super helpful today. (MsgID: 751)
User_29527,2025-08-19,Dubai,UAE,24.7362,54.7746,Positive,Works perfectly on my new phone. (MsgID: 559),Works perfectly on my new phone. (MsgID: 559)
User_91889,2025-06-16,Los Angeles,USA,34.4882,-118.4722,Negative,App crashes when I try to upload photos. (MsgID: 919),App crashes when I try to upload photos. (MsgID: 9..
User_40516,2025-11-16,Toronto,Canada,42.5181,-78.8832,Positive,Best application I've used in a while. (MsgID: 496),Best application I've used in a while. (MsgID: 496..
User_97876,2025-06-23,Sao Paulo,Brazil,-23.5571,-46.36,Positive,Support team was super helpful today. (MsgID: 146),Support team was super helpful today. (MsgID: 146)
User_31707,2025-05-23,Sydney,Australia,-33.3378,152.093,Positive,Works perfectly on my new phone. (MsgID: 190),Works perfectly on my new phone. (MsgID: 190)
User_50481,2025-01-13,Singapore,Singapore,2.109,103.4663,Neutral,"Hello everyone, new user here. (MsgID: 745)","Hello everyone, new user here. (MsgID: 745)"
User_83315,2025-11-27,Moscow,Russia,55.5602,37.371,Positive,Absolutely love the new features! Great job. (MsgID: 759),Absolutely love the new features! Great job. (MsgI..
User_85609,2025-04-09,London,UK,51.7972,0.0516,Positive,Support team was super helpful today. (MsgID: 654),Support team was super helpful today. (MsgID: 654)
User_34824,2025-01-28,Dubai,UAE,24.6118,55.1204,Neutral,"Hello everyone, new user here. (MsgID: 634)","Hello everyone, new user here. (MsgID: 634)"
User_25765,2025-09-01,Dubai,UAE,25.2622,55.6194,Positive,Support team was super helpful today. (MsgID: 119),Support team was super helpful today. (MsgID: 119)
User_46039,2025-09-30,Toronto,Canada,43.1251,-80.056,Neutral,How do I change my profile picture? (MsgID: 119),How do I change my profile picture? (MsgID: 119)
User_85963,2025-04-16,Dubai,UAE,25.6592,55.2092,Negative,Login is broken again... (MsgID: 949),Login is broken again... (MsgID: 949)
User_51999,2025-02-13,Sydney,Australia,-33.5843,150.4404,Positive,Support team was super helpful today. (MsgID: 721),Support team was super helpful today. (MsgID: 721)
User_13049,2025-10-29,Sao Paulo,Brazil,-23.7031,-47.1615,Positive,Absolutely love the new features! Great job. (MsgID: 603),Absolutely love the new features! Great job. (MsgI..
User_13153,2025-08-12,Mumbai,India,19.9713,72.5021,Neutral,How do I change my profile picture? (MsgID: 524),How do I change my profile picture? (MsgID: 524)
User_43708,2025-09-28,Los Angeles,USA,34.4379,-118.3659,Neutral,Is the server down for maintenance? (MsgID: 491),Is the server down for maintenance? (MsgID: 491)
User_32040,2025-02-28,London,UK,51.2166,-0.1685,Neutral,"Just signed up, looking around. (MsgID: 654)","Just signed up, looking around. (MsgID: 654)"
User_21747,2025-03-15,Berlin,Germany,52.6867,13.8718,Negative,Login is broken again... (MsgID: 361),Login is broken again... (MsgID: 361)
User_32176,2025-06-07,Tokyo,Japan,35.2603,139.6438,Positive,Best application I've used in a while. (MsgID: 794),Best application I've used in a while. (MsgID: 794..
User_13561,2025-11-11,New York,USA,41.146,-74.4366,Neutral,Is the server down for maintenance? (MsgID: 285),Is the server down for maintenance? (MsgID: 285)
User_22942,2025-01-30,Singapore,Singapore,1.336,103.0631,Neutral,Is the server down for maintenance? (MsgID: 499),Is the server down for maintenance? (MsgID: 499)
User_43807,2025-03-14,Mumbai,India,18.5037,72.6871,Positive,Best application I've used in a while. (MsgID: 431),Best application I've used in a while. (MsgID: 431..
User_41407,2025-03-03,Sao Paulo,Brazil,-24.1407,-46.2243,Negative,App crashes when I try to upload photos. (MsgID: 307),App crashes when I try to upload photos. (MsgID: 3..
User_74615,2025-11-02,Dubai,UAE,24.9839,54.8319,Positive,Support team was super helpful today. (MsgID: 342),Support team was super helpful today. (MsgID: 342)
User_45296,2025-09-16,Moscow,Russia,55.7911,38.0069,Neutral,Testing the message function. (MsgID: 217),Testing the message function. (MsgID: 217)
User_63356,2025-06-12,New York,USA,40.248,-73.3732,Neutral,Testing the message function. (MsgID: 666),Testing the message function. (MsgID: 666)
User_93039,2025-09-05,London,UK,52.3713,-0.8724,Negative,App crashes when I try to upload photos. (MsgID: 517),App crashes when I try to upload photos. (MsgID: 5..
User_86830,2025-01-10,Paris,France,48.666,1.8304,Positive,Sending love from Paris! ❤️ (MsgID: 667),Sending love from Paris! ❤️ (MsgID: 667)
User_82706,2025-02-21,Toronto,Canada,43.2166,-79.4711,Neutral,How do I change my profile picture? (MsgID: 881),How do I change my profile picture? (MsgID: 881)
User_63313,2025-03-06,Toronto,Canada,43.5448,-78.799,Neutral,Is the server down for maintenance? (MsgID: 681),Is the server down for maintenance? (MsgID: 681)
User_36667,2025-02-12,Sydney,Australia,-33.6821,151.5253,Neutral,"Update installed, no visible changes. (MsgID: 612)","Update installed, no visible changes. (MsgID: 612)"
User_32044,2025-03-14,Dubai,UAE,25.4131,55.1397,Neutral,Is the server down for maintenance? (MsgID: 653),Is the server down for maintenance? (MsgID: 653)
User_82764,2025-05-06,Dubai,UAE,24.9149,54.9207,Negative,Subscription is too expensive for this. (MsgID: 533),Subscription is too expensive for this. (MsgID: 53..
User_70902,2025-01-22,Sydney,Australia,-33.7523,151.0639,Positive,Absolutely love the new features! Great job. (MsgID: 932),Absolutely love the new features! Great job. (MsgI..
User_31939,2025-11-14,Los Angeles,USA,34.4697,-118.2522,Neutral,Is the server down for maintenance? (MsgID: 768),Is the server down for maintenance? (MsgID: 768)
User_88363,2025-01-31,New York,USA,40.4602,-73.985,Positive,Best application I've used in a while. (MsgID: 379),Best application I've used in a while. (MsgID: 379..
User_92864,2025-12-15,Berlin,Germany,52.8367,12.9575,Positive,Best application I've used in a while. (MsgID: 459),Best application I've used in a while. (MsgID: 459..
User_15961,2025-10-27,Paris,France,48.77,1.9765,Neutral,"Hello everyone, new user here. (MsgID: 388)","Hello everyone, new user here. (MsgID: 388)"
User_49405,2025-10-01,Tokyo,Japan,35.3351,139.8753,Positive,Support team was super helpful today. (MsgID: 171),Support team was super helpful today. (MsgID: 171)
User_28304,2025-07-22,London,UK,51.2654,0.0713,Negative,Error 505 constantly. Please fix. (MsgID: 225),Error 505 constantly. Please fix. (MsgID: 225)
User_66618,2025-10-12,Singapore,Singapore,1.5542,104.3823,Positive,Sending love from Singapore! ❤️ (MsgID: 999),Sending love from Singapore! ❤️ (MsgID: 999)
User_51720,2025-11-09,Paris,France,48.6287,2.2091,Neutral,"Hello everyone, new user here. (MsgID: 921)","Hello everyone, new user here. (MsgID: 921)"
User_69338,2025-06-25,Toronto,Canada,42.9296,-78.9098,Neutral,"Update installed, no visible changes. (MsgID: 367)","Update installed, no visible changes. (MsgID: 367)"
User_54778,2025-05-06,Berlin,Germany,53.0759,12.8669,Negative,Error 505 constantly. Please fix. (MsgID: 429),Error 505 constantly. Please fix. (MsgID: 429)
User_12080,2025-08-24,Paris,France,48.7017,1.9132,Positive,Support team was super helpful today. (MsgID: 436),Support team was super helpful today. (MsgID: 436)
User_89794,2025-03-10,Singapore,Singapore,1.9187,104.1291,Negative,Error 505 constantly. Please fix. (MsgID: 102),Error 505 constantly. Please fix. (MsgID: 102)
User_32745,2025-01-03,Sydney,Australia,-33.8084,150.9532,Positive,Absolutely love the new features! Great job. (MsgID: 788),Absolutely love the new features! Great job. (MsgI..
