Timestamp,Model_Name,Total_Tokens,Latency_Seconds,Cost_USD
2026-01-29 19:39:21.636379,gpt-4o,1713,14.7,0.0257
2026-01-29 19:40:16.636379,gemini-1.5-pro,677,7.63,0.0034
2026-01-29 19:48:02.636379,gemini-1.5-pro,5551,56.07,0.0278
2026-01-29 19:54:01.636379,gpt-4o,18398,147.03,0.276
2026-01-29 20:06:44.636379,gpt-4o,2199,18.1,0.033
2026-01-29 20:13:42.636379,gpt-4o,732,5.76,0.011
2026-01-29 20:17:25.636379,gemini-1.5-pro,384,5.24,0.0019
2026-01-29 20:18:47.636379,gemini-1.5-pro,2340,24.18,0.0117
2026-01-29 20:20:50.636379,gemini-1.5-pro,5452,55.58,0.0273
2026-01-29 20:30:45.636379,gpt-4o,2907,23.59,0.0436
2026-01-29 20:39:21.636379,gpt-4o,1803,30.26,0.027
2026-01-29 20:39:46.636379,gemini-1.5-pro,1002,10.5,0.005
2026-01-29 20:44:53.636379,gemini-1.5-pro,606,6.63,0.003
2026-01-29 20:50:50.636379,gpt-4o,4166,34.47,0.0625
2026-01-29 20:53:47.636379,gpt-4o,4508,42.1,0.0676
2026-01-29 20:55:25.636379,gpt-4o,385,2.4,0.0058
2026-01-29 21:20:30.636379,gpt-4o,8864,71.03,0.133
2026-01-29 21:28:40.636379,gemini-1.5-pro,3210,33.08,0.0161
2026-01-29 21:37:39.636379,gpt-4o,7329,59.8,0.1099
2026-01-29 21:41:15.636379,gpt-4o,472,4.74,0.0071
2026-01-29 21:54:58.636379,gpt-4o,461,3.89,0.0069
2026-01-29 21:55:41.636379,gemini-1.5-pro,1557,16.62,0.0078
2026-01-29 21:58:00.636379,gemini-1.5-pro,2989,29.84,0.0149
2026-01-29 21:58:51.636379,gpt-4o,10898,88.19,0.1635
2026-01-29 22:01:39.636379,gpt-4o,3663,31.12,0.0549
2026-01-29 22:02:51.636379,gpt-4o,1418,11.99,0.0213
2026-01-29 22:07:36.636379,gemini-1.5-pro,647,7.96,0.0032
2026-01-29 22:09:43.636379,gemini-1.5-pro,6185,61.98,0.0309
2026-01-29 22:14:02.636379,gemini-1.5-pro,689,7.19,0.0034
2026-01-29 22:15:33.636379,gpt-4o,9213,74.04,0.1382
2026-01-29 22:21:51.636379,gemini-1.5-pro,1360,14.32,0.0068
2026-01-29 22:29:14.636379,gpt-4o,8871,71.62,0.1331
2026-01-29 22:34:44.636379,gpt-4o,3565,28.72,0.0535
2026-01-29 22:35:46.636379,gpt-4o,1576,13.18,0.0236
2026-01-29 22:38:18.636379,gemini-1.5-pro,1075,12.03,0.0054
2026-01-29 22:38:53.636379,gpt-4o,1285,24.82,0.0193
2026-01-29 22:44:21.636379,gemini-1.5-pro,2774,28.15,0.0139
2026-01-29 22:46:08.636379,gemini-1.5-pro,1953,20.14,0.0098
2026-01-29 23:26:38.636379,gpt-4o,998,8.45,0.015
2026-01-29 23:29:14.636379,gpt-4o,1532,12.53,0.023
2026-01-29 23:34:00.636379,gemini-1.5-pro,1955,19.83,0.0098
2026-01-29 23:34:13.636379,gpt-4o,215,2.43,0.0032
2026-01-29 23:39:22.636379,gemini-1.5-pro,2858,29.79,0.0143
2026-01-29 23:41:12.636379,gpt-4o,678,6.37,0.0102
2026-01-29 23:56:00.636379,gemini-1.5-pro,570,6.83,0.0028
2026-01-29 23:57:23.636379,gemini-1.5-pro,334,3.63,0.0017
2026-01-30 00:00:19.636379,gemini-1.5-pro,300,4.13,0.0015
2026-01-30 00:01:51.636379,gemini-1.5-pro,466,5.79,0.0023
2026-01-30 00:12:52.636379,gpt-4o,889,7.84,0.0133
2026-01-30 00:19:55.636379,gpt-4o,12749,102.99,0.1912
2026-01-30 00:23:10.636379,gemini-1.5-pro,1068,11.12,0.0053
2026-01-30 00:31:52.636379,gemini-1.5-pro,2159,22.22,0.0108
2026-01-30 00:32:31.636379,gpt-4o,2698,22.52,0.0405
2026-01-30 00:36:11.636379,gpt-4o,2061,16.94,0.0309
2026-01-30 00:38:43.636379,gpt-4o,1673,13.58,0.0251
2026-01-30 01:02:36.636379,gpt-4o,547,5.02,0.0082
2026-01-30 01:04:26.636379,gpt-4o,7715,62.87,0.1157
2026-01-30 01:15:06.636379,gpt-4o,11017,88.29,0.1653
2026-01-30 01:19:14.636379,gemini-1.5-pro,336,5.2,0.0017
2026-01-30 01:19:56.636379,gpt-4o,649,5.3,0.0097
2026-01-30 01:34:36.636379,gpt-4o,1366,11.35,0.0205
2026-01-30 01:40:08.636379,gemini-1.5-pro,689,8.46,0.0034
2026-01-30 01:46:04.636379,gpt-4o,2998,24.48,0.045
2026-01-30 01:48:34.636379,gpt-4o,872,7.96,0.0131
2026-01-30 01:51:49.636379,gpt-4o,15757,125.84,0.2364
2026-01-30 02:07:42.636379,gpt-4o,5946,47.83,0.0892
2026-01-30 02:12:14.636379,gpt-4o,2236,18.46,0.0335
2026-01-30 02:14:22.636379,gemini-1.5-pro,5049,50.52,0.0252
2026-01-30 02:18:56.636379,gpt-4o,5463,43.56,0.0819
2026-01-30 02:19:13.636379,gemini-1.5-pro,1028,11.44,0.0051
2026-01-30 02:26:04.636379,gemini-1.5-pro,799,8.65,0.004
2026-01-30 02:34:45.636379,gpt-4o,1954,15.89,0.0293
2026-01-30 02:43:21.636379,gemini-1.5-pro,4279,43.37,0.0214
2026-01-30 02:50:08.636379,gpt-4o,2077,18.02,0.0312
2026-01-30 02:52:36.636379,gemini-1.5-pro,373,5.02,0.0019
2026-01-30 02:56:28.636379,gemini-1.5-pro,810,9.21,0.0041
2026-01-30 03:01:21.636379,gpt-4o,1679,13.87,0.0252
2026-01-30 03:25:06.636379,gpt-4o,1676,13.12,0.0251
2026-01-30 03:29:45.636379,gpt-4o,12997,104.47,0.195
2026-01-30 03:29:57.636379,gpt-4o,452,3.94,0.0068
2026-01-30 03:31:09.636379,gpt-4o,2997,23.61,0.045
2026-01-30 03:33:31.636379,gemini-1.5-pro,8015,81.9,0.0401
2026-01-30 03:47:37.636379,gemini-1.5-pro,17526,176.51,0.0876
2026-01-30 03:52:39.636379,gemini-1.5-pro,1206,13.11,0.006
2026-01-30 04:01:26.636379,gemini-1.5-pro,2955,29.45,0.0148
2026-01-30 04:22:27.636379,gemini-1.5-pro,3196,33.35,0.016
2026-01-30 04:23:22.636379,gemini-1.5-pro,2198,22.6,0.011
2026-01-30 04:26:15.636379,gemini-1.5-pro,1637,16.94,0.0082
2026-01-30 04:30:34.636379,gpt-4o,2796,23.07,0.0419
2026-01-30 04:39:04.636379,gpt-4o,143,1.71,0.0021
2026-01-30 04:44:49.636379,gemini-1.5-pro,3576,37.61,0.0179
2026-01-30 04:48:37.636379,gemini-1.5-pro,2051,20.62,0.0103
2026-01-30 05:19:47.636379,gpt-4o,1447,11.95,0.0217
2026-01-30 05:21:43.636379,gpt-4o,14000,111.83,0.21
2026-01-30 05:32:57.636379,gpt-4o,920,7.23,0.0138
2026-01-30 05:39:56.636379,gpt-4o,1208,10.38,0.0181
2026-01-30 05:42:13.636379,gemini-1.5-pro,13247,133.27,0.0662
2026-01-30 05:46:11.636379,gpt-4o,786,7.57,0.0118
2026-01-30 05:53:44.636379,gemini-1.5-pro,1043,10.74,0.0052
2026-01-30 05:56:56.636379,gemini-1.5-pro,1560,17.26,0.0078
2026-01-30 06:03:55.636379,gemini-1.5-pro,4191,42.38,0.021
2026-01-30 06:08:37.636379,gpt-4o,2225,18.04,0.0334
2026-01-30 06:12:58.636379,gpt-4o,496,4.03,0.0074
2026-01-30 06:13:17.636379,gemini-1.5-pro,1061,11.56,0.0053
2026-01-30 06:15:21.636379,gemini-1.5-pro,985,11.02,0.0049
2026-01-30 06:21:18.636379,gemini-1.5-pro,1673,17.18,0.0084
2026-01-30 06:21:35.636379,gpt-4o,2767,23.38,0.0415
2026-01-30 06:22:08.636379,gemini-1.5-pro,2746,27.74,0.0137
2026-01-30 06:22:27.636379,gpt-4o,306,2.97,0.0046
2026-01-30 06:28:22.636379,gemini-1.5-pro,5239,53.46,0.0262
2026-01-30 06:29:43.636379,gemini-1.5-pro,2327,24.55,0.0116
2026-01-30 06:38:01.636379,gemini-1.5-pro,7219,73.67,0.0361
2026-01-30 06:39:53.636379,gpt-4o,2819,22.94,0.0423
2026-01-30 06:45:14.636379,gpt-4o,5438,44.28,0.0816
2026-01-30 06:48:13.636379,gemini-1.5-pro,2882,29.91,0.0144
2026-01-30 06:51:51.636379,gpt-4o,6948,55.65,0.1042
2026-01-30 07:04:49.636379,gemini-1.5-pro,3048,31.17,0.0152
2026-01-30 07:05:09.636379,gpt-4o,1639,13.1,0.0246
2026-01-30 07:05:58.636379,gpt-4o,17543,140.6,0.2631
2026-01-30 07:14:57.636379,gpt-4o,4398,35.61,0.066
2026-01-30 07:24:16.636379,gemini-1.5-pro,3209,33.15,0.016
2026-01-30 07:36:18.636379,gpt-4o,504,4.28,0.0076
2026-01-30 07:41:05.636379,gpt-4o,498,4.96,0.0075
2026-01-30 07:47:37.636379,gemini-1.5-pro,2422,24.32,0.0121
2026-01-30 07:53:46.636379,gemini-1.5-pro,2091,21.49,0.0105
2026-01-30 08:03:00.636379,gemini-1.5-pro,978,10.28,0.0049
2026-01-30 08:10:27.636379,gemini-1.5-pro,2081,22.06,0.0104
2026-01-30 08:24:37.636379,gpt-4o,8854,71.17,0.1328
2026-01-30 08:31:13.636379,gpt-4o,3624,29.23,0.0544
2026-01-30 08:31:29.636379,gpt-4o,577,4.49,0.0087
2026-01-30 08:32:43.636379,gpt-4o,1617,13.74,0.0243
2026-01-30 08:45:41.636379,gpt-4o,808,6.12,0.0121
2026-01-30 08:49:22.636379,gemini-1.5-pro,1226,13.39,0.0061
2026-01-30 08:49:27.636379,gpt-4o,1195,9.99,0.0179
2026-01-30 08:54:16.636379,gpt-4o,1121,9.19,0.0168
2026-01-30 08:54:54.636379,gpt-4o,515,4.43,0.0077
2026-01-30 09:06:10.636379,gemini-1.5-pro,1591,16.55,0.008
2026-01-30 09:14:05.636379,gemini-1.5-pro,1032,21.53,0.0052
2026-01-30 09:17:06.636379,gpt-4o,96,1.33,0.0014
2026-01-30 09:24:43.636379,gemini-1.5-pro,14086,140.47,0.0704
2026-01-30 09:24:53.636379,gemini-1.5-pro,5371,55.03,0.0269
2026-01-30 09:25:53.636379,gemini-1.5-pro,1241,12.75,0.0062
2026-01-30 09:27:02.636379,gemini-1.5-pro,1842,19.57,0.0092
2026-01-30 09:30:34.636379,gemini-1.5-pro,560,5.39,0.0028
2026-01-30 09:36:36.636379,gemini-1.5-pro,9854,99.69,0.0493
2026-01-30 09:41:09.636379,gemini-1.5-pro,12055,122.6,0.0603
2026-01-30 09:41:13.636379,gpt-4o,2114,17.61,0.0317
2026-01-30 09:41:41.636379,gpt-4o,5031,41.41,0.0755
2026-01-30 09:47:02.636379,gemini-1.5-pro,2154,22.82,0.0108
2026-01-30 09:50:44.636379,gpt-4o,474,4.62,0.0071
2026-01-30 09:52:17.636379,gpt-4o,1197,19.69,0.018
2026-01-30 09:52:33.636379,gemini-1.5-pro,2063,22.02,0.0103
2026-01-30 09:53:21.636379,gpt-4o,1147,9.12,0.0172
2026-01-30 09:59:09.636379,gemini-1.5-pro,1452,15.65,0.0073
2026-01-30 10:10:08.636379,gemini-1.5-pro,1650,16.67,0.0082
2026-01-30 10:15:19.636379,gemini-1.5-pro,1667,18.36,0.0083
2026-01-30 10:17:26.636379,gpt-4o,1905,15.76,0.0286
2026-01-30 10:17:39.636379,gpt-4o,626,5.61,0.0094
2026-01-30 10:33:52.636379,gpt-4o,882,21.01,0.0132
2026-01-30 10:34:26.636379,gpt-4o,500,15.72,0.0075
2026-01-30 10:35:07.636379,gemini-1.5-pro,4806,49.51,0.024
2026-01-30 10:49:32.636379,gemini-1.5-pro,220,2.21,0.0011
2026-01-30 11:03:06.636379,gpt-4o,5730,46.64,0.086
2026-01-30 11:10:09.636379,gemini-1.5-pro,7232,74.39,0.0362
2026-01-30 11:23:11.636379,gemini-1.5-pro,1336,21.59,0.0067
2026-01-30 11:35:38.636379,gpt-4o,133,0.86,0.002
2026-01-30 11:53:54.636379,gemini-1.5-pro,1259,13.21,0.0063
2026-01-30 11:56:22.636379,gpt-4o,1695,14.46,0.0254
2026-01-30 12:00:50.636379,gemini-1.5-pro,658,7.21,0.0033
2026-01-30 12:07:31.636379,gpt-4o,1080,9.12,0.0162
2026-01-30 12:07:38.636379,gemini-1.5-pro,8351,84.6,0.0418
2026-01-30 12:11:18.636379,gemini-1.5-pro,3515,36.18,0.0176
2026-01-30 12:11:55.636379,gpt-4o,717,5.89,0.0108
2026-01-30 12:18:38.636379,gpt-4o,365,3.83,0.0055
2026-01-30 12:30:09.636379,gpt-4o,1303,10.67,0.0195
2026-01-30 12:30:17.636379,gpt-4o,1460,11.67,0.0219
2026-01-30 12:31:40.636379,gemini-1.5-pro,2969,40.67,0.0148
2026-01-30 12:32:13.636379,gemini-1.5-pro,1058,11.29,0.0053
2026-01-30 12:34:32.636379,gpt-4o,3015,24.99,0.0452
2026-01-30 12:36:46.636379,gemini-1.5-pro,12520,125.8,0.0626
2026-01-30 12:40:47.636379,gpt-4o,4086,32.64,0.0613
2026-01-30 12:44:39.636379,gpt-4o,1723,14.28,0.0258
2026-01-30 12:57:30.636379,gemini-1.5-pro,1505,15.49,0.0075
2026-01-30 12:58:55.636379,gemini-1.5-pro,1265,13.4,0.0063
2026-01-30 13:03:31.636379,gpt-4o,5887,48.43,0.0883
2026-01-30 13:03:34.636379,gpt-4o,965,8.1,0.0145
2026-01-30 13:12:16.636379,gpt-4o,1891,16.34,0.0284
2026-01-30 13:13:07.636379,gemini-1.5-pro,1903,19.66,0.0095
2026-01-30 13:16:16.636379,gemini-1.5-pro,1094,10.25,0.0055
2026-01-30 13:23:59.636379,gemini-1.5-pro,458,4.84,0.0023
2026-01-30 13:39:53.636379,gemini-1.5-pro,2497,25.12,0.0125
2026-01-30 13:44:34.636379,gpt-4o,1701,14.22,0.0255
2026-01-30 13:54:19.636379,gpt-4o,2981,34.39,0.0447
2026-01-30 13:58:53.636379,gpt-4o,1060,9.28,0.0159
2026-01-30 14:03:31.636379,gpt-4o,6129,49.61,0.0919
2026-01-30 14:11:27.636379,gpt-4o,752,7.09,0.0113
2026-01-30 14:12:07.636379,gpt-4o,10017,80.76,0.1503
2026-01-30 14:15:31.636379,gemini-1.5-pro,314,3.04,0.0016
2026-01-30 14:17:03.636379,gemini-1.5-pro,2792,28.58,0.014
2026-01-30 14:19:57.636379,gpt-4o,2908,23.89,0.0436
2026-01-30 14:20:40.636379,gpt-4o,816,7.83,0.0122
2026-01-30 14:27:03.636379,gemini-1.5-pro,2763,28.48,0.0138
2026-01-30 14:29:58.636379,gemini-1.5-pro,6499,65.35,0.0325
2026-01-30 15:12:23.636379,gemini-1.5-pro,196,2.89,0.001
2026-01-30 15:12:47.636379,gemini-1.5-pro,2989,31.42,0.0149
2026-01-30 15:14:44.636379,gpt-4o,149,1.38,0.0022
2026-01-30 15:25:22.636379,gpt-4o,688,5.75,0.0103
2026-01-30 15:33:06.636379,gpt-4o,9220,73.96,0.1383
2026-01-30 15:36:08.636379,gpt-4o,1010,7.94,0.0152
2026-01-30 15:40:41.636379,gpt-4o,558,4.99,0.0084
2026-01-30 15:41:42.636379,gemini-1.5-pro,1483,15.6,0.0074
2026-01-30 15:50:10.636379,gpt-4o,14298,114.03,0.2145
2026-01-30 15:52:46.636379,gemini-1.5-pro,289,3.29,0.0014
2026-01-30 16:00:30.636379,gpt-4o,631,5.64,0.0095
2026-01-30 16:22:33.636379,gpt-4o,8082,65.5,0.1212
2026-01-30 16:22:58.636379,gpt-4o,11587,93.68,0.1738
2026-01-30 16:23:04.636379,gpt-4o,1630,13.92,0.0244
2026-01-30 16:30:57.636379,gpt-4o,523,4.68,0.0078
2026-01-30 16:35:19.636379,gemini-1.5-pro,14703,154.53,0.0735
2026-01-30 16:35:47.636379,gemini-1.5-pro,8905,89.74,0.0445
2026-01-30 16:36:29.636379,gemini-1.5-pro,3565,35.99,0.0178
2026-01-30 16:42:18.636379,gpt-4o,802,5.85,0.012
2026-01-30 16:42:56.636379,gpt-4o,1721,26.48,0.0258
2026-01-30 16:46:19.636379,gemini-1.5-pro,1540,16.13,0.0077
2026-01-30 16:52:41.636379,gpt-4o,2517,20.34,0.0378
2026-01-30 16:54:49.636379,gpt-4o,7715,62.44,0.1157
2026-01-30 16:55:07.636379,gemini-1.5-pro,4356,44.16,0.0218
2026-01-30 16:58:09.636379,gpt-4o,615,5.04,0.0092
2026-01-30 17:10:29.636379,gemini-1.5-pro,7161,72.03,0.0358
2026-01-30 17:27:41.636379,gpt-4o,2472,20.08,0.0371
2026-01-30 17:36:29.636379,gemini-1.5-pro,3594,36.54,0.018
2026-01-30 17:41:16.636379,gpt-4o,7836,63.17,0.1175
2026-01-30 17:42:53.636379,gpt-4o,594,4.83,0.0089
2026-01-30 17:45:02.636379,gemini-1.5-pro,1744,17.91,0.0087
2026-01-30 17:45:46.636379,gpt-4o,1062,9.27,0.0159
2026-01-30 18:14:55.636379,gpt-4o,376,3.04,0.0056
2026-01-30 18:19:40.636379,gemini-1.5-pro,2557,26.5,0.0128
2026-01-30 18:37:32.636379,gpt-4o,22282,178.58,0.3342
2026-01-30 18:46:40.636379,gemini-1.5-pro,287,3.4,0.0014
2026-01-30 19:00:14.636379,gpt-4o,1750,15.41,0.0262
2026-01-30 19:04:14.636379,gpt-4o,3430,27.31,0.0514
2026-01-30 19:09:44.636379,gpt-4o,2044,17.62,0.0307
2026-01-30 19:11:00.636379,gpt-4o,1614,13.83,0.0242
2026-01-30 19:19:15.636379,gemini-1.5-pro,493,5.41,0.0025
2026-01-30 19:53:45.636379,gpt-4o,2281,19.18,0.0342
2026-01-30 20:01:05.636379,gemini-1.5-pro,848,15.13,0.0042
2026-01-30 20:04:09.636379,gpt-4o,202,1.89,0.003
2026-01-30 20:04:48.636379,gpt-4o,5970,47.4,0.0895
2026-01-30 20:09:32.636379,gpt-4o,4714,37.96,0.0707
2026-01-30 20:16:13.636379,gpt-4o,1903,15.85,0.0285
2026-01-30 20:21:32.636379,gemini-1.5-pro,2273,23.6,0.0114
2026-01-30 20:23:43.636379,gemini-1.5-pro,5293,53.69,0.0265
2026-01-30 20:25:52.636379,gemini-1.5-pro,2262,23.29,0.0113
2026-01-30 20:29:32.636379,gemini-1.5-pro,4464,45.53,0.0223
2026-01-30 20:32:17.636379,gpt-4o,1342,11.47,0.0201
2026-01-30 20:32:22.636379,gemini-1.5-pro,6714,67.7,0.0336
2026-01-30 20:34:26.636379,gemini-1.5-pro,2491,25.08,0.0125
2026-01-30 20:36:10.636379,gpt-4o,2195,18.17,0.0329
2026-01-30 20:37:07.636379,gpt-4o,507,4.0,0.0076
2026-01-30 20:50:35.636379,gpt-4o,2408,19.28,0.0361
2026-01-30 20:51:31.636379,gpt-4o,786,7.18,0.0118
2026-01-30 20:57:37.636379,gemini-1.5-pro,955,10.44,0.0048
2026-01-30 21:08:42.636379,gemini-1.5-pro,800,9.46,0.004
2026-01-30 21:09:56.636379,gpt-4o,622,5.94,0.0093
2026-01-30 21:27:19.636379,gpt-4o,15135,121.54,0.227
2026-01-30 21:33:48.636379,gpt-4o,6845,55.66,0.1027
2026-01-30 21:44:57.636379,gemini-1.5-pro,12337,123.59,0.0617
2026-01-30 21:54:35.636379,gemini-1.5-pro,532,5.99,0.0027
2026-01-30 21:56:06.636379,gpt-4o,1941,16.0,0.0291
2026-01-30 22:06:12.636379,gpt-4o,495,4.26,0.0074
2026-01-30 22:11:42.636379,gemini-1.5-pro,901,20.75,0.0045
2026-01-30 22:23:47.636379,gpt-4o,721,6.39,0.0108
2026-01-30 22:34:43.636379,gpt-4o,6245,49.48,0.0937
2026-01-30 22:48:14.636379,gemini-1.5-pro,1216,13.19,0.0061
2026-01-30 22:49:23.636379,gpt-4o,5262,43.12,0.0789
2026-01-30 22:56:20.636379,gemini-1.5-pro,3308,33.84,0.0165
2026-01-30 22:59:12.636379,gpt-4o,18099,145.58,0.2715
2026-01-30 23:10:03.636379,gpt-4o,411,4.33,0.0062
2026-01-30 23:15:07.636379,gemini-1.5-pro,6369,64.24,0.0318
2026-01-30 23:16:49.636379,gemini-1.5-pro,5689,58.29,0.0284
2026-01-30 23:24:53.636379,gpt-4o,683,5.44,0.0102
2026-01-30 23:27:24.636379,gemini-1.5-pro,4949,51.18,0.0247
2026-01-30 23:54:05.636379,gpt-4o,2530,20.81,0.038
2026-01-31 00:02:11.636379,gpt-4o,1440,11.68,0.0216
2026-01-31 00:05:17.636379,gemini-1.5-pro,793,9.14,0.004
2026-01-31 00:05:24.636379,gpt-4o,880,7.71,0.0132
2026-01-31 00:06:22.636379,gpt-4o,14042,111.98,0.2106
2026-01-31 00:07:39.636379,gemini-1.5-pro,1809,18.69,0.009
2026-01-31 00:18:01.636379,gemini-1.5-pro,3952,39.82,0.0198
2026-01-31 00:24:00.636379,gpt-4o,819,6.59,0.0123
2026-01-31 00:24:06.636379,gemini-1.5-pro,828,8.6,0.0041
2026-01-31 00:33:51.636379,gemini-1.5-pro,5334,54.4,0.0267
2026-01-31 00:34:30.636379,gemini-1.5-pro,468,5.93,0.0023
2026-01-31 00:35:16.636379,gemini-1.5-pro,1193,12.35,0.006
2026-01-31 00:39:51.636379,gpt-4o,1870,14.49,0.028
2026-01-31 00:41:36.636379,gpt-4o,2021,15.48,0.0303
2026-01-31 00:49:32.636379,gpt-4o,1511,13.62,0.0227
2026-01-31 00:51:27.636379,gemini-1.5-pro,2686,36.77,0.0134
2026-01-31 00:52:35.636379,gemini-1.5-pro,3615,37.07,0.0181
2026-01-31 00:55:16.636379,gemini-1.5-pro,3769,38.69,0.0188
2026-01-31 00:58:59.636379,gemini-1.5-pro,674,7.69,0.0034
2026-01-31 01:01:24.636379,gemini-1.5-pro,1360,13.32,0.0068
2026-01-31 01:07:11.636379,gemini-1.5-pro,5971,60.87,0.0299
2026-01-31 01:14:33.636379,gemini-1.5-pro,4423,45.24,0.0221
2026-01-31 01:34:12.636379,gpt-4o,458,5.0,0.0069
2026-01-31 01:35:05.636379,gpt-4o,2569,20.64,0.0385
2026-01-31 01:37:02.636379,gemini-1.5-pro,250,3.19,0.0012
2026-01-31 01:41:20.636379,gemini-1.5-pro,1894,20.24,0.0095
2026-01-31 01:43:41.636379,gemini-1.5-pro,12061,121.29,0.0603
2026-01-31 01:45:41.636379,gpt-4o,700,5.92,0.0105
2026-01-31 01:56:38.636379,gpt-4o,784,6.78,0.0118
2026-01-31 02:01:21.636379,gemini-1.5-pro,3881,49.99,0.0194
2026-01-31 02:15:34.636379,gemini-1.5-pro,386,5.0,0.0019
2026-01-31 02:18:06.636379,gpt-4o,960,7.97,0.0144
2026-01-31 02:20:42.636379,gpt-4o,3282,35.3,0.0492
2026-01-31 02:31:49.636379,gpt-4o,958,8.51,0.0144
2026-01-31 02:35:18.636379,gpt-4o,1427,12.18,0.0214
2026-01-31 02:36:13.636379,gemini-1.5-pro,3805,39.13,0.019
2026-01-31 02:36:38.636379,gpt-4o,2756,23.13,0.0413
2026-01-31 02:36:52.636379,gpt-4o,2360,19.57,0.0354
2026-01-31 02:37:11.636379,gemini-1.5-pro,1288,13.81,0.0064
2026-01-31 02:40:31.636379,gpt-4o,2617,20.58,0.0393
2026-01-31 02:48:07.636379,gpt-4o,1597,13.41,0.024
2026-01-31 02:54:09.636379,gpt-4o,2857,23.11,0.0429
2026-01-31 02:59:14.636379,gemini-1.5-pro,1100,11.09,0.0055
2026-01-31 03:02:17.636379,gpt-4o,1506,12.32,0.0226
2026-01-31 03:16:21.636379,gemini-1.5-pro,671,8.36,0.0034
2026-01-31 03:21:57.636379,gemini-1.5-pro,1745,17.09,0.0087
2026-01-31 03:22:38.636379,gpt-4o,803,6.84,0.012
2026-01-31 03:26:56.636379,gpt-4o,593,15.72,0.0089
2026-01-31 03:31:58.636379,gpt-4o,2341,20.22,0.0351
2026-01-31 03:32:48.636379,gpt-4o,2236,19.3,0.0335
2026-01-31 03:35:53.636379,gemini-1.5-pro,3955,40.72,0.0198
2026-01-31 03:46:02.636379,gpt-4o,1174,9.59,0.0176
2026-01-31 03:48:34.636379,gpt-4o,2719,21.5,0.0408
2026-01-31 03:53:01.636379,gpt-4o,3136,25.58,0.047
2026-01-31 03:58:53.636379,gemini-1.5-pro,2820,29.22,0.0141
2026-01-31 04:07:28.636379,gpt-4o,791,6.45,0.0119
2026-01-31 04:07:46.636379,gpt-4o,2099,17.48,0.0315
2026-01-31 04:16:14.636379,gemini-1.5-pro,2602,26.23,0.013
2026-01-31 04:22:38.636379,gemini-1.5-pro,1821,18.72,0.0091
2026-01-31 04:29:02.636379,gpt-4o,224,2.16,0.0034
2026-01-31 04:35:21.636379,gpt-4o,2122,18.41,0.0318
2026-01-31 04:44:55.636379,gpt-4o,16523,142.45,0.2478
2026-01-31 04:48:13.636379,gpt-4o,1261,10.81,0.0189
2026-01-31 05:03:33.636379,gpt-4o,872,7.53,0.0131
2026-01-31 05:04:17.636379,gemini-1.5-pro,2626,27.43,0.0131
2026-01-31 05:16:27.636379,gemini-1.5-pro,2471,25.57,0.0124
2026-01-31 05:16:42.636379,gpt-4o,5959,47.78,0.0894
2026-01-31 05:17:33.636379,gpt-4o,513,4.17,0.0077
2026-01-31 05:21:22.636379,gemini-1.5-pro,3757,37.99,0.0188
2026-01-31 05:25:31.636379,gpt-4o,3263,26.61,0.0489
2026-01-31 05:27:19.636379,gpt-4o,1568,13.53,0.0235
2026-01-31 05:28:19.636379,gpt-4o,2536,20.16,0.038
2026-01-31 05:34:12.636379,gpt-4o,5061,41.03,0.0759
2026-01-31 05:37:26.636379,gpt-4o,4325,35.7,0.0649
2026-01-31 05:37:50.636379,gemini-1.5-pro,576,5.57,0.0029
2026-01-31 05:44:26.636379,gpt-4o,4105,33.32,0.0616
2026-01-31 05:45:19.636379,gpt-4o,1694,14.55,0.0254
2026-01-31 05:47:32.636379,gpt-4o,1944,15.9,0.0292
2026-01-31 05:50:05.636379,gemini-1.5-pro,1945,19.95,0.0097
2026-01-31 06:00:57.636379,gemini-1.5-pro,1555,15.75,0.0078
2026-01-31 06:01:12.636379,gemini-1.5-pro,5953,59.9,0.0298
2026-01-31 06:05:26.636379,gemini-1.5-pro,1662,17.84,0.0083
2026-01-31 06:05:39.636379,gpt-4o,590,5.2,0.0088
2026-01-31 06:17:15.636379,gemini-1.5-pro,1219,13.1,0.0061
2026-01-31 06:22:05.636379,gpt-4o,2161,18.63,0.0324
2026-01-31 06:23:43.636379,gpt-4o,6180,50.71,0.0927
2026-01-31 06:36:02.636379,gemini-1.5-pro,3304,33.85,0.0165
2026-01-31 06:41:46.636379,gemini-1.5-pro,772,8.18,0.0039
2026-01-31 06:46:58.636379,gemini-1.5-pro,21702,217.94,0.1085
2026-01-31 06:53:14.636379,gemini-1.5-pro,2356,23.94,0.0118
2026-01-31 06:53:39.636379,gemini-1.5-pro,6472,65.31,0.0324
2026-01-31 06:53:56.636379,gpt-4o,1553,13.19,0.0233
2026-01-31 06:56:48.636379,gemini-1.5-pro,3082,31.42,0.0154
2026-01-31 07:00:46.636379,gemini-1.5-pro,4185,42.65,0.0209
2026-01-31 07:01:02.636379,gemini-1.5-pro,6113,62.22,0.0306
2026-01-31 07:09:19.636379,gpt-4o,5204,42.43,0.0781
2026-01-31 07:19:16.636379,gemini-1.5-pro,4325,43.79,0.0216
2026-01-31 07:21:05.636379,gpt-4o,1319,10.7,0.0198
2026-01-31 07:23:45.636379,gemini-1.5-pro,1020,11.3,0.0051
2026-01-31 07:29:09.636379,gemini-1.5-pro,2521,25.95,0.0126
2026-01-31 07:33:28.636379,gpt-4o,4596,37.63,0.0689
